Country.Name,Country.Code,Indicator.Name,Indicator.Code,X1960,X1961,X1962,X1963,X1964,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017,X,Short.Name,Income.Group
St. Lucia,LCA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,65296296.3,89329629.63,78811111.11,82970370.37,98274074.07,103751851.9,122222222.2,166296296.3,1.80E+08,239400000,2.50E+08,288200000,301700000,323800000,332900000,3.40E+08,380370370.4,353111111.1,358670370.4,3.90E+08,369629629.6,376874074.1,327812592.6,319191407.4,390119222.2,464234703.7,524915888.9,440208037,457126481.5,536058518.5,543952111.1,608868703.7,572842185.2,603761185.2,607777222.2,632123555.6,662027259.3,612685370.4,Not Available,Not Available,St. Lucia,Upper middle income
St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,774.1693001,891.2935512,1065.745279,1240.31775,1404.502827,1508.443799,1606.882661,1748.746963,1908.533595,2252.308786,2442.106629,2744.947497,3056.269022,3502.279151,3665.585596,3994.326163,4004.251784,4130.932519,4355.49576,4444.150393,4480.558044,4814.861237,5000.482141,4996.267719,4693.861534,4684.104534,5117.859195,5504.479,5810.177324,6856.986885,7636.496032,7577.209593,7384.859301,8007.696484,8270.541758,8218.053212,8481.890521,8796.69108,9306.358868,9364.821525,Not Available,Not Available,St. Lucia,Upper middle income
St. Lucia,LCA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,105407407.4,113333333.3,117037037,108518518.5,98888888.89,112222222.2,136666666.7,184800000,208148148.1,260600000,318200000,334300000,3.60E+08,365900000,362100000,369400000,387037037,3.90E+08,414292592.6,427407407.4,457407407.4,445948148.1,402704444.4,400962740.7,499704407.4,500296592.6,594847629.6,706685963,747386481.5,820280296.3,647960518.5,787424851.9,816224111.1,751593555.6,736174777.8,743133555.6,687823777.8,738362407.4,Not Available,Not Available,St. Lucia,Upper middle income
St. Lucia,LCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.329,58.13,58.872,59.531,60.104,60.602,61.052,61.494,61.962,62.468,63.017,63.604,64.21,64.818,65.422,66.02,66.615,67.207,67.791,68.354,68.88,69.348,69.747,70.074,70.329,70.521,70.668,70.789,70.9,71.008,71.108,71.187,71.235,71.248,71.235,71.209,71.186,71.184,71.221,71.307,71.456,71.676,71.958,72.287,72.652,73.028,73.393,73.728,74.02,74.265,74.465,74.633,74.788,74.947,75.117,75.3,75.496,Not Available,Not Available,St. Lucia,Upper middle income
St. Lucia,LCA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,St. Lucia,Upper middle income
St. Martin (French part),MAF,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,St. Martin (French part),High income
St. Martin (French part),MAF,Exports of goods and services (current US$),NE.EXP.GNFS.CD,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,St. Martin (French part),High income
St. Martin (French part),MAF,GDP per capita (current US$),NY.GDP.PCAP.CD,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,St. Martin (French part),High income
St. Martin (French part),MAF,Imports of goods and services (current US$),NE.IMP.GNFS.CD,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,St. Martin (French part),High income
St. Martin (French part),MAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,73.2195122,72.76829268,72.9195122,72.66829268,73.5195122,73.67073171,74.27073171,74.32195122,74.52195122,75.92439024,75.42439024,75.57317073,75.82195122,75.97073171,76.17073171,76.37073171,76.57073171,76.77073171,76.97073171,77.17073171,77.37073171,77.57073171,77.72195122,77.87073171,78.07073171,78.22195122,78.37073171,78.57073171,78.72195122,78.87073171,79.02195122,79.17073171,79.32195122,79.47073171,79.62195122,Not Available,Not Available,St. Martin (French part),High income
St. Martin (French part),MAF,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,St. Martin (French part),High income
St. Vincent and the Grenadines,VCT,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,52.5,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,St. Vincent and the Grenadines,Upper middle income
St. Vincent and the Grenadines,VCT,Exports of goods and services (current US$),NE.EXP.GNFS.CD,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,15811111.11,27392592.59,28262962.96,33137037.04,42955555.56,50344444.44,57681481.48,71462962.96,82400000,92888888.89,91096296.3,124503703.7,115177777.8,130166666.7,113362963,137966666.7,119481481.5,112255555.6,136311111.1,149237037,148344444.4,157414814.8,177185185.2,179414814.8,175943333.3,178312814.8,172849111.1,184518296.3,200544555.6,211994444.4,212220185.2,210168333.3,192307703.7,183185259.3,182794074.1,190669814.8,181957814.8,185893333.3,279259259.3,285925925.9,Not Available,Not Available,St. Vincent and the Grenadines,Upper middle income
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,161.4171612,170.4351408,174.5652833,162.8692849,173.485175,175.7381346,185.3606023,180.4866638,173.2251476,186.0002681,203.9755893,219.2874911,298.3408389,322.5656685,348.1538772,347.6290878,339.3226578,505.413759,616.8805347,713.8906554,819.2660398,1006.979311,1113.060009,1187.129392,1301.546143,1394.007329,1528.989778,1658.047798,1884.120895,2005.388293,2235.851907,2363.604259,2573.577689,2648.74195,2676.788664,2922.702886,3067.219095,3219.973334,3461.943365,3621.794106,3672.635267,3982.297759,4270.924902,4446.758618,4808.215911,5064.451065,5609.648939,5977.544851,6370.437886,6177.610514,6231.770232,6183.676822,6338.117781,6597.211381,6650.061128,6899.691708,7006.596196,Not Available,Not Available,St. Vincent and the Grenadines,Upper middle income
St. Vincent and the Grenadines,VCT,Imports of goods and services (current US$),NE.IMP.GNFS.CD,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,31840740.74,38481481.48,51925925.93,63303703.7,66214814.81,75818518.52,80544444.44,85792592.59,88859259.26,102374074.1,113807407.4,136285185.2,161903703.7,152266666.7,154870370.4,161688888.9,162922222.2,170070370.4,174511111.1,186288888.9,228948148.1,249014814.8,239970370.4,200470370.4,209458888.9,214818888.9,241392481.5,272195888.9,291193481.5,325853296.3,402115666.7,430817222.2,388043629.6,389177000,376618777.8,401395740.7,418412888.9,411868148.1,411481481.5,413333333.3,Not Available,Not Available,St. Vincent and the Grenadines,Upper middle income
St. Vincent and the Grenadines,VCT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.03,59.134,60.176,61.124,61.96,62.677,63.286,63.815,64.289,64.718,65.1,65.431,65.707,65.933,66.122,66.297,66.481,66.69,66.935,67.219,67.537,67.874,68.21,68.528,68.819,69.083,69.322,69.545,69.758,69.958,70.14,70.298,70.425,70.52,70.585,70.62,70.628,70.618,70.6,70.587,70.593,70.635,70.719,70.846,71.014,71.218,71.446,71.683,71.914,72.13,72.327,72.501,72.657,72.802,72.935,73.06,73.179,Not Available,Not Available,St. Vincent and the Grenadines,Upper middle income
St. Vincent and the Grenadines,VCT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,95.63215637,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,St. Vincent and the Grenadines,Upper middle income
Sudan,SDN,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,24.46999931,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Sudan,Lower middle income
Sudan,SDN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,190333333.3,1.89E+08,225333333.3,2.62E+08,250333333.3,2.39E+08,246666666.7,2.82E+08,294333333.3,336666666.7,398333333.3,415333333.3,461666666.7,530333333.3,5.84E+08,6.77E+08,783333333.3,8.16E+08,607500000,899250000,789333333.3,963500000,9.18E+08,872230769.2,820571428.6,712800000,747500000,1113055556,584476190.5,816777777.8,4.99E+08,379500000,369020533.9,375733207.8,600118784.5,687264417.3,672294691.4,624215840.6,754007519.9,831000039.6,1959294026,1502577773,2069337701,2616599318,3810409600,5086917943,6832645406,10045701106,13138471582,8487453965,12958469167,11827810958,6280632522,6371026741,6694643449,7949533333,9394847021,Not Available,Not Available,Sudan,Lower middle income
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,124.5121699,131.6563444,139.2145506,137.8104114,137.7195382,139.5521285,139.1537337,146.3789542,148.3752968,158.6177351,175.0014424,185.0111696,194.737835,234.0104983,291.7454205,344.2048067,415.3639181,501.1829391,427.1772381,486.3441341,388.2763193,503.817753,449.1122742,386.7864673,441.4189599,547.3697657,676.1246783,840.9127315,625.7902214,605.5297646,478.8012635,427.8063438,257.651551,316.9027309,444.5573291,467.8137011,296.8743719,374.1136199,350.4396796,323.5717952,361.0305843,377.5254454,412.1517561,477.7384078,565.0569459,679.7539949,893.8793645,1115.6952,1291.528826,1226.884381,1476.478087,1666.857757,1892.894352,1955.660799,2176.898029,2513.884661,2415.038162,Not Available,Not Available,Sudan,Lower middle income
Sudan,SDN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1.70E+08,203666666.7,2.32E+08,2.83E+08,2.89E+08,252666666.7,240333333.3,2.90E+08,3.28E+08,330333333.3,4.00E+08,456333333.3,480333333.3,6.08E+08,952333333.3,1.27E+09,1.34E+09,1447333333,1.17E+09,1748250000,1726666667,2369166667,2256222222,1748076923,1597642857,1473733333,1296562500,2244166667,1184547619,1428809524,876803278.7,1335500000,1014630390,642656622.7,1269139503,1355730074,1420488727,1461937107,1707017032,1808999881,1644905997,1686823734,2578329194,3029863859,4298436082,7533463158,9554284642,10403689996,10681493302,10629105801,11310142671,10465380072,10560705290,10729145644,9291097980,10608066667,11973929147,Not Available,Not Available,Sudan,Lower middle income
Sudan,SDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.194,48.618,49.035,49.446,49.852,50.257,50.663,51.069,51.469,51.86,52.234,52.583,52.901,53.184,53.43,53.638,53.807,53.946,54.061,54.161,54.253,54.342,54.435,54.534,54.645,54.768,54.901,55.039,55.182,55.334,55.5,55.688,55.902,56.145,56.417,56.716,57.036,57.372,57.718,58.07,58.43,58.801,59.184,59.582,59.993,60.416,60.854,61.3,61.749,62.193,62.62,63.019,63.384,63.712,64.002,64.257,64.486,Not Available,Not Available,Sudan,Lower middle income
Sudan,SDN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,61.34587097,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,53.51737976,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Sudan,Lower middle income
Suriname,SUR,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,46.70000076,Not Available,43.47999954,44.88000107,Not Available,43.90999985,Not Available,Not Available,Not Available,39.52999878,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,57.11000061,57.45999908,57.27999878,56.52999878,57.58000183,58.54999924,55.63000107,Not Available,Not Available,Not Available,Suriname,Upper middle income
Suriname,SUR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,51400000,49450000,49700000,54350000,56700000,68850000,101050000,117100000,127250000,144750000,148950000,172050000,175250000,183500000,2.76E+08,2.94E+08,3.09E+08,353500000,4.07E+08,458500000,5.47E+08,5.22E+08,474500000,387750000,374700000,320850000,290500000,304400000,340300000,204520000,163270000,156910000,115973333.3,87529411.76,138885820.9,158573755.7,200952618.5,234188500,293984750,241124186,176013030.3,179960229.4,202641276.6,250992810.5,387432992,545700259.9,1707580493,1589435337,2010564663,1710018215,2295476069,2847709823,2875454545,2594848485,2356060606,1856469693,1625084289,Not Available,Not Available,Suriname,Upper middle income
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,323.6586358,329.9931587,337.8731295,349.7303897,374.1520819,417.8810282,501.5639062,565.7859849,613.232592,636.3671057,665.6826648,726.3373436,774.5257511,828.8447755,1009.58918,1282.213901,1398.866517,1775.411793,2034.820186,2162.236797,2191.153243,2446.982729,2513.927347,2418.833835,2350.405266,2350.795488,2364.22929,2553.993963,2966.087621,1358.024691,952.9489143,1079.67901,957.0373945,997.1051873,1385.449143,1563.969017,1912.360173,2038.818609,2047.404454,1896.013914,1888.61829,1598.077512,2232.513244,2603.139009,3006.48773,3595.088055,5207.90002,5761.39536,6858.163158,7443.850178,8303.31332,8318.97692,9272.413453,9484.568098,9564.406383,8724.723897,5871.442003,Not Available,Not Available,Suriname,Upper middle income
Suriname,SUR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,59500000,59900000,62100000,67050000,89550000,102950000,102450000,114450000,113750000,125750000,134400000,148350000,158400000,1.71E+08,271500000,320500000,3.10E+08,397500000,4.24E+08,4.61E+08,5.90E+08,6.46E+08,615500000,517550000,421550000,348450000,291450000,251050000,283100000,150940000,172580000,201520000,136640000,95376470.59,159845522.4,188811086,264733167.1,323444250,495989000,297811511.6,296189772.7,415531789,426925191.5,579088504.4,714075128,809998755.4,1265045158,1387613843,1846265938,1697267760,1678079697,2241596114,2593333333,2726060606,2773030303,2694998098,1717400379,Not Available,Not Available,Suriname,Upper middle income
Suriname,SUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.66,60.026,60.386,60.749,61.117,61.491,61.867,62.239,62.599,62.943,63.268,63.568,63.844,64.1,64.339,64.57,64.806,65.054,65.315,65.587,65.863,66.128,66.371,66.582,66.758,66.902,67.019,67.12,67.214,67.305,67.393,67.478,67.554,67.62,67.677,67.722,67.751,67.768,67.781,67.798,67.838,67.918,68.051,68.239,68.48,68.768,69.089,69.422,69.749,70.057,70.335,70.578,70.79,70.976,71.138,71.279,71.405,Not Available,Not Available,Suriname,Upper middle income
Suriname,SUR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,89.59806061,Not Available,Not Available,Not Available,94.62094116,Not Available,94.67575073,Not Available,92.86865997,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Suriname,Upper middle income
Swaziland,SWZ,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,43.79999924,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Swaziland,Lower middle income
Swaziland,SWZ,Exports of goods and services (current US$),NE.EXP.GNFS.CD,16939661.21,18059638.81,21979560.41,32059358.81,34999300.01,46339073.22,56278874.42,55018899.62,60338793.22,68458630.83,78398432.03,92561521.25,98347860.02,156195965.4,215452538.6,210277214.3,206301747.9,198827046.9,214351425.9,259206462.3,404340010.3,429712460.1,356879720,345031864.3,274452653.7,204597597.7,308884026.3,478094302.6,531955179.2,586189842.5,657911722.6,685120414.3,736802699.9,777483857.1,903787315.5,1019656475,951315563,1053208550,1059266140,1006123414,1195062379,1152880975,1105311526,1855760599,1901024135,1919092086,1946164277,1986545335,1793232363,1860082479,2062749754,2205397598,2168194994,2127628590,2199386438,1995295778,1842329701,Not Available,Not Available,Swaziland,Lower middle income
Swaziland,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,100.4546687,120.3660327,125.6086968,144.7681512,169.8942409,179.4900074,191.5795605,181.7385228,189.0330318,243.1291725,251.5828166,297.5661504,310.7410615,456.0620709,527.0302488,557.61997,511.1251738,552.6956727,600.142673,704.0187202,898.285823,919.9497077,840.9650581,843.5656607,727.1958126,512.0161264,611.7138445,761.8758664,864.5281119,836.952679,1294.100335,1305.456157,1418.011062,1468.799,1507.042512,1768.314513,1632.530935,1709.868987,1536.930273,1480.338095,1637.450072,1437.634908,1324.996184,2020.993994,2529.633535,2873.862091,2937.360743,3047.488037,2842.43853,3032.517049,3690.239228,3934.273373,3864.760436,3587.000316,3379.896499,3047.946756,2770.199475,Not Available,Not Available,Swaziland,Lower middle income
Swaziland,SWZ,Imports of goods and services (current US$),NE.IMP.GNFS.CD,12039759.2,14979700.41,20999580.01,28979420.41,29959400.81,36959260.81,56698866.02,62998740.03,57538849.22,57118857.62,67758644.83,74944071.59,85989332.64,124639769.5,156585724.8,164029749.8,184222631.1,208716651.3,295193192.3,408885721.1,618130457.1,604860794.2,546417388.1,557759626.6,458618586.1,335179270.3,358293216.6,479616895.9,555487134.4,605559118.5,767813396.2,816658349.3,977615497.9,1036592098,1034169652,1252954675,1292343777,1307297830,1336847693,1257913675,1433611920,1328662404,1236801531,1889129285,2092954161,2297486280,2288247995,2352144974,2251700370,2383892585,2644541769,2817912107,2649614848,2409215119,2413722143,2014478309,1960003161,Not Available,Not Available,Swaziland,Lower middle income
Swaziland,SWZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,44.285,44.584,44.871,45.155,45.446,45.762,46.118,46.522,46.979,47.487,48.041,48.628,49.232,49.84,50.448,51.057,51.674,52.307,52.963,53.64,54.348,55.098,55.881,56.677,57.46,58.208,58.9,59.505,59.983,60.292,60.369,60.155,59.639,58.836,57.771,56.464,54.942,53.285,51.594,49.968,48.521,47.352,46.508,46.018,45.905,46.185,46.846,47.805,48.969,50.26,51.598,52.912,54.158,55.296,56.287,57.107,57.754,Not Available,Not Available,Swaziland,Lower middle income
Swaziland,SWZ,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,55.32503891,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,67.23937988,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,81.66069794,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,83.09828949,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Swaziland,Lower middle income
Sweden,SWE,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,73.05000305,71.45999908,68.20999908,64.16999817,63.33000183,61.95999908,55.11999893,54.54999924,71.5,72.87999725,74.19000244,75.26999664,74.86000061,74.22000122,73.45999908,66.5,65.80000305,66.77999878,66.79000092,64.69000244,64.41000366,65.40000153,65.43000031,65.73999786,66.22000122,66.66000366,67.05000305,61.20000076,Not Available,Sweden,High income
Sweden,SWE,Exports of goods and services (current US$),NE.EXP.GNFS.CD,3415028157,3607782141,3835863778,4158979761,4718441100,5083909728,5419220179,5796451759,6284653669,7229407613,8487865209,9353496069,10952581262,15057771232,19665543519,21578736308,22847738630,23930748750,27264571362,34690899233,39167720825,36635527215,34956018289,35231448227,37330889552,37827364370,46547099444,55884715302,62626260005,65440527416,74209023366,72631878165,74909126035,65730272118,77976153447,1.00347E+11,1.06118E+11,1.05928E+11,1.09461E+11,1.1115E+11,1.14567E+11,1.04973E+11,1.11087E+11,1.36564E+11,1.65839E+11,1.78466E+11,2.02413E+11,2.35411E+11,2.56022E+11,1.90992E+11,2.25558E+11,2.62876E+11,2.51943E+11,2.53493E+11,2.58408E+11,2.26808E+11,2.27768E+11,Not Available,Not Available,Sweden,High income
